block_number,block_hash,transaction_hash,transaction_index,log_index,pair_address,event_type,in_observation_window,sender,to,reserve0_raw,reserve1_raw,amount0_in_raw,amount1_in_raw,amount0_out_raw,amount1_out_raw,removed
25543944,0x447a545da12f2a19f8090f22ec05562359b74ef37fb59f1441d5d44d409fd0b2,0xb97fcc35376a3c511a132eaf1848a813488469e518b9b541703b384c9ec173d5,26,111,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8852500812746,4641329318271940542539,,,,,False
25543944,0x447a545da12f2a19f8090f22ec05562359b74ef37fb59f1441d5d44d409fd0b2,0x7cb862bb7ccd79945a18981e76613bad13512cd77aefe27d02c959a0cde69721,182,770,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3893475067874418749466,7430619298290,,,,,False
25543945,0x608782ea9fe2cf87505eb0bc17bfb4ec09f1cdbeaf83b8829cee455a979d2911,0xdb76bd7c6179094f98233f8f806feb975b10f96769d8df7b22fa6856a9e5a264,15,70,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8834743053599,4650686441147113390155,,,,,False
25543945,0x608782ea9fe2cf87505eb0bc17bfb4ec09f1cdbeaf83b8829cee455a979d2911,0x477b30e2bf474d83a6e0c84d3d2d9edbae28dcf68aa3ef2530901e9c22334cfa,18,82,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3901259995583051801626,7415835991416,,,,,False
25543956,0x3746870e2f6ac28b18f2d851da73bf4a403faa01adcf91d69b7956a36a4359b3,0xb44cbafcc85e303dd15a4389faa0145ad34eb39d92b5d7a4e0408e7cac21ea9c,0,117,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3902996310954593731098,7412546821393,,,,,False
25543956,0x3746870e2f6ac28b18f2d851da73bf4a403faa01adcf91d69b7956a36a4359b3,0xb44cbafcc85e303dd15a4389faa0145ad34eb39d92b5d7a4e0408e7cac21ea9c,0,124,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8830784236798,4652777604850673479243,,,,,False
25543959,0xb9e741ef2ec92669363f663019b1bf5d7811bfe95d40cf81ed7b581bafa51107,0x4f6155359ae74ba5eb2e86ffdd7ad4e75c3e6c8d76527f643ee54d4bc34373b8,1,170,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3904054634423567994650,7410543431395,,,,,False
25543959,0xb9e741ef2ec92669363f663019b1bf5d7811bfe95d40cf81ed7b581bafa51107,0x4f6155359ae74ba5eb2e86ffdd7ad4e75c3e6c8d76527f643ee54d4bc34373b8,1,177,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8828407021644,4654034222857950617163,,,,,False
25543960,0xcce180a012e4437a4e52c16adc02665eed422b7c95bce036004c40cae06560c8,0x552707db63541a55feef9d608215d1a0ec7fe8861cce00703823f31a7bb4e257,0,114,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3905144842174315505178,7408480818647,,,,,False
25543960,0xcce180a012e4437a4e52c16adc02665eed422b7c95bce036004c40cae06560c8,0x552707db63541a55feef9d608215d1a0ec7fe8861cce00703823f31a7bb4e257,0,118,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8825945994816,4655335858693090708555,,,,,False
25543961,0x2d26b20d213574a3b02555e0e76f5b9e6cccec84c9b7e12fe61767a03391e001,0xdd3f21f8bd097d297f8e0b861be92b884d90488de099960c5bee13f1dbab9e52,17,74,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3905824912383194583578,7407194748500,,,,,False
25543961,0x2d26b20d213574a3b02555e0e76f5b9e6cccec84c9b7e12fe61767a03391e001,0x67b2680f6ff294946b8cc2964c650ecc7bc27df747845d05236663d5c7ce8661,22,104,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8824766431523,4655959988262008370251,,,,,False
25543962,0x71f837334e19d49f90e7cf07d8d1edc9b5306583efa69ac3435b86baf3d5297b,0xae30ed5f71faee460aaf2d576cc348c14371831d259b720ecbe8bd4205cd7c9d,40,196,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8823708866319,4656519708399851198859,,,,,False
25543962,0x71f837334e19d49f90e7cf07d8d1edc9b5306583efa69ac3435b86baf3d5297b,0x11070b30738f6d202abfb94ce7ca3ee33a3a7e694133ab729c87cca875a12f12,49,341,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8820337264168,4658305033939425754859,,,,,False
25543963,0x1cbd4f287a118e4701cf67bf5a1273054f2f0468dcb531f0f4ca48ba094099f1,0xb909c87a9eb49f080bd712e1cea2dc7bd9e4d75f299a11944495598e9ce3f4c3,14,63,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3908254487633600538650,7402603863827,,,,,False
25543963,0x1cbd4f287a118e4701cf67bf5a1273054f2f0468dcb531f0f4ca48ba094099f1,0x9fdda2362d4047c7e8d0cf80075803ae38bca29eb9cb7a6131fce095346f970c,57,251,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8818856675094,4659089467000548836715,,,,,False
25543964,0x80ed0db38e556425882ae14554bf2d9f3bb01f0d6c246605a7ab3091db731ef1,0xb41f721893aaa4f1bcfa4c9dd38d22e35b7e2ea9af89b159bdc6f334055f94e1,0,193,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3909508254872182968858,7400236991301,,,,,False
25543964,0x80ed0db38e556425882ae14554bf2d9f3bb01f0d6c246605a7ab3091db731ef1,0xb41f721893aaa4f1bcfa4c9dd38d22e35b7e2ea9af89b159bdc6f334055f94e1,0,220,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8816120054168,4660540051525163188843,,,,,False
25543965,0x41fdc56e7f656f803c4ebf0a7bd6a6d786c9cb94d54090705098980539204b55,0x5c157fb0bbd72f85e3908c658004537944195240fbccf31c2f4813a5a7331535,212,1245,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8816110809993,4660544953061691784467,,,,,False
25543966,0x712567913e5586085cffc88579829e1f2bd9ed804f8e8da345f1c127db075289,0x2fd6b849b6f6873a49c85637a0ef6884a0d747d275f400ec3d48ded6ae0a23ed,329,354,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3909484553060378936641,7400281991301,,,,,False
25543967,0x9973a875e227438f8aa9115415d116a3f191c93f5a50d01f32ab7fc91d39d626,0x169750f9dcf11758a4d87b7fb0f83290f912cb02768d0b7596cc5cb6e81ab1f4,25,114,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8814490643138,4661404174161965778835,,,,,False
25543967,0x9973a875e227438f8aa9115415d116a3f191c93f5a50d01f32ab7fc91d39d626,0x7f490b91e930f3ffde8fde23677e47eac0966aabc2aca11d562ef175c9ec14ba,27,121,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3910129029859751711937,7399065920187,,,,,False
25543969,0xc2af55903b32287a5537e9d4d4383a87b31f26482605bd3bb6d2ec4590e5b19b,0xe955ba46562b2a9972d9713a646a36e42e0c9109d9b316feb78c309df6a3172c,21,105,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8806294685689,4665755573604802963347,,,,,False
25543969,0xc2af55903b32287a5537e9d4d4383a87b31f26482605bd3bb6d2ec4590e5b19b,0xe6d7918082fe25f7bc628e2cdd9462b94c738335750a553dd7390d59f2174770,23,114,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3913914082961409695937,7391931919678,,,,,False
25543971,0xa859cadf6ed148844fd5cbcab5f85bde2da88e1c83dbf339477754ae349a552b,0xa8024afe4fa2a4926f2d864514f0345317fbdbd4a7c96d69e90dfc944e3e4acc,25,120,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8800538115967,4668816706854204451219,,,,,False
25543971,0xa859cadf6ed148844fd5cbcab5f85bde2da88e1c83dbf339477754ae349a552b,0x31541a5ef0baf2c643429f9539ecb7f9534f636afb5e199de2f13b4f6c448854,28,130,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3916480170995158817985,7387103236383,,,,,False
25543973,0xf3cc1a52bbd06f0a5f66368f8edea877e93acc99d56553e200b5cbe30f7664e3,0xf4c6c8728ef452856fc23890085cce1467f01ee41e0803caed4a18d621c97478,299,471,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3916474885126888776850,7387113236383,,,,,False
25543975,0xbad7ef29391c777e3428db9f88472870ab93dc85b70746edab2206c83d22dd63,0xcd8382955e06fdfb8911a05e156bbc50eb5c6cb45201bb127cd7e97c034bfe6f,23,106,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8794549170306,4672005668719195845523,,,,,False
25543975,0xbad7ef29391c777e3428db9f88472870ab93dc85b70746edab2206c83d22dd63,0x700462d0e015598a1b5477252fb33dce153700411a784981987d0692eb85b492,26,118,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3919114048228106412178,7382153618094,,,,,False
25543994,0x49d0cabf33cd290b565dd15a20e60b947833d5e6bdf9641bd9d9e120f0c9498f,0x79c89f2d6239a768dfc262664768947cf9ad65f0f1f68b4772e86631c670eb0a,22,86,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8791341943533,4673715225647482309011,,,,,False
25543994,0x49d0cabf33cd290b565dd15a20e60b947833d5e6bdf9641bd9d9e120f0c9498f,0xaaa07e54590fd4209c166c480942f432cb9b1ec1d500abc0c3ca8828380f467e,27,117,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3920507685618273103250,7379537331526,,,,,False
25543997,0x6f1ec174a238b45060e4261abf256ba1cd2fa3a1a4767d50d6a1a38ba043150e,0xb5bc51e440c8e4a647ca41c1d83fe83cc83b4e7045a74237ba70d392b92fa1ac,43,320,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8791332680304,4673720165054335171272,,,,,False
25543997,0x6f1ec174a238b45060e4261abf256ba1cd2fa3a1a4767d50d6a1a38ba043150e,0xae8240f57e26d358263d34e0c27de5ad82768dd04068fc20f63cd1f84a7ce06b,155,537,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8791516524764,4673622723401511679718,,,,,False
25543998,0x99111e9ec420dbe9541a222fb3a4b8183b0f4700c93dd54a3ddbe417c5bb73fb,0xe659a4166674e12a5411a9b25499479d5a231b214c3e137bb50904915ee38988,35,173,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8791439786741,4673663640901771370298,,,,,False
25543998,0x99111e9ec420dbe9541a222fb3a4b8183b0f4700c93dd54a3ddbe417c5bb73fb,0x05e36d0a8d64e9e4a11ce6532ee3009ca4929e2fa39a99f702ae9ad319546ae2,77,431,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3920498151516517625528,7379555331526,,,,,False
25544000,0xab4e49c55247499e800b8daf9b1505ad28fec0bc361a79cb7e8133a83855da42,0x8776d1c8b490fbc8706ef0d71dadf7518734557009fbf3908e2e93b9bef98fec,43,152,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8791439848509,4673663608163470003340,,,,,False
25544004,0x34da21de022caebf75d0b35e36f5499027f26e870ff3eb385c1a9e5287a76c7a,0xdaf2b9dfd893508a60c302d1e43792cd8bfaf0bc5a167575d379413cd603a750,21,86,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3920497092174748291591,7379557331526,,,,,False
25544015,0xb14bd926c8f506056d9571f4ea37dad1f43ed00e504de11c02906268bb021d2d,0x6ece82e384404cf079a9ee30a9af13b6ce3f45dd180dd9da15c313f2dd21ce74,27,576,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8791439845307,4673663609871256310917,,,,,False
25544026,0x553ee80197588bcd03a537c6775cdd8cd8d32a99f93e82a4b5e01eb4a18003f6,0xb006243a8ed646a2c4ed23550fabf6fef6c87cc6a0fff93d56663a94a90dfd49,143,467,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3920489676798398415578,7379571331526,,,,,False
25544031,0x99b3c16b3404e106e1e80775975377299e9fe086ad5e77fcb13efb40c2fb8c4c,0xf04ee997ea7942605b8cd4bf8162e91880d95e411711ce085a523494ad158bb6,59,170,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3920480142784364044927,7379589331526,,,,,False
25544033,0x4b385df0e3b564f443924b3666cd6e1f316cbad4696eeace83610aeaabfc40a2,0x764a2f9f7e6ccce6ec59b0dfe8414d775b2da79b1bafa40981f705b4519a28e4,17,80,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8793830471013,4672396875395834423685,,,,,False
25544033,0x4b385df0e3b564f443924b3666cd6e1f316cbad4696eeace83610aeaabfc40a2,0x6f739683618d2cae1156f8fcd0f851e3f22c46083467264c3e360e3d7294de81,19,87,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3919443600968460643967,7381546824953,,,,,False
25544034,0xd1c672ec6531e43d9d40a1c105ddfbc5eec40bf1dd795706db46468c77cb661b,0x366d9a0103cdcb7709255375157a5bbfca114df61b15d3a3d18516d8b6fcd18a,61,112,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8795454116415,4671536937328197345925,,,,,False
25544034,0xd1c672ec6531e43d9d40a1c105ddfbc5eec40bf1dd795706db46468c77cb661b,0xf520e819a6acedecf099f9cb6d348996a0cb90a3c9da70c673dd51957f612015,69,148,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3918736425750882732927,7382882909892,,,,,False
25544035,0xbed5b9a9992bf0166680469df3e4815a8ece0d18caf5df78d4952776b433eeff,0x9355cbc06e925ae45c403673e4059cf2ce8ff5e427be9c417a70e80bfe5ecce1,293,941,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8795434013098,4671547646973383663353,,,,,False
25544037,0xff855b562fef47c84f64defafee0d5b4f29d82263ae5b35d02e4c20bde349c73,0xb4393e0e24e9d436660a8f262520d41c6ce428126bc50b880a61debafa23d0c2,54,355,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8796301925108,4671088098169564574312,,,,,False
25544037,0xff855b562fef47c84f64defafee0d5b4f29d82263ae5b35d02e4c20bde349c73,0x5dce58c6a97ec591a5a6724e4f8a627e70ea94fd233940e1428f96ab87c37adc,70,436,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3917900529366020876415,7384462814015,,,,,False
25544038,0xf5857ea05d588156fe24a2f76676db24a00e29da544eeac8ab29a34788016604,0x6babaf48514678d10213a952a72bb3c2da6ad83287d9c951d1f8e362f17d8d77,11,49,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8798756802412,4669788763016901469288,,,,,False
25544038,0xf5857ea05d588156fe24a2f76676db24a00e29da544eeac8ab29a34788016604,0x4561f7b2825c08fcec099ed6a3a27f182709b9d4d1dd6eaff73003895b88d9e3,20,88,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3917239589388327823615,7385712516130,,,,,False
25544038,0xf5857ea05d588156fe24a2f76676db24a00e29da544eeac8ab29a34788016604,0x7c54df278214d5101a67f07f978828d60839ada4bf20c60722bfe411e4ea6d77,185,742,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3917232186348101489899,7385726516130,,,,,False
25544039,0x42515d7f569335882aebdf815dae00e0672ab2c52ccf4eef8922bd99bfcfeaed,0x3fcbbab9f37f0b6e08a7a4ecbb3d87c02e60092390dec45e1565336594035a6f,52,98,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8800243901856,4669002012480046782696,,,,,False
25544039,0x42515d7f569335882aebdf815dae00e0672ab2c52ccf4eef8922bd99bfcfeaed,0xadef0b57eaed0517efc4777f7f06fc0990b6c08cb9d4d32f2268e08c2a6713d9,59,131,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3916674909599087186795,7386780544572,,,,,False
25544041,0x65ba0b202780265c22daa39a1bdadd1d0a90faa208418a1e190954867c45c6de,0x132ee6eed4cb2cc9c1be0d2b4231c4ab04fd84912f45850e3892bdf13f3372d4,24,109,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8801509502088,4668332655306952865384,,,,,False
25544041,0x65ba0b202780265c22daa39a1bdadd1d0a90faa208418a1e190954867c45c6de,0x742b839b4b3f8c159aaa111aa3524f9bc55736e5134c374a51e620665f104dac,28,131,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3916093068179245298411,7387881355005,,,,,False
25544043,0x199bd9eba44ec4c62e3c8573aa42e88b5319ffa591640c820d8ec81fc127c550,0xae5ef118c7ee7b98a47854cedb093992d9a039d1ec2eed21843fea08d66aac7d,269,517,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,21671368419272,11494523394297061871657,,,,,False
25544043,0x199bd9eba44ec4c62e3c8573aa42e88b5319ffa591640c820d8ec81fc127c550,0xae5ef118c7ee7b98a47854cedb093992d9a039d1ec2eed21843fea08d66aac7d,269,556,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8801509502089,4668332655307096065502,,,,,False
25544043,0x199bd9eba44ec4c62e3c8573aa42e88b5319ffa591640c820d8ec81fc127c550,0x849d4d4c79d4543913b5b2e7cb7f932f426b763ccc4c7c290600617e89678af7,432,1083,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3916176318155074597255,7387724774757,,,,,False
25544046,0x1835778c6b88d0259c6cb22c58984a4827d589083a91c81c9b058342a955ae57,0xffec5749faebb0288914c2494d564c23be3169a2de3a8fe9055104ddce4fc100,13,62,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3915701377981102870343,7388623538949,,,,,False
25544046,0x1835778c6b88d0259c6cb22c58984a4827d589083a91c81c9b058342a955ae57,0xa4688f70294210edf7460933244e33aaf9345c3c5594a84a5962c0431dcad7d7,22,100,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8802193942962,4667970744801893939742,,,,,False
25544048,0xf454ccd9bae36c776bb90a970104c8de1ea30809fbc678b22b566a5440827d09,0x76a61d4c6a8760e0273a47c5121da52b54b68e69b93e23b864b26546a5d4ab4c,15,70,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8804969222759,4666503840582840196126,,,,,False
25544048,0xf454ccd9bae36c776bb90a970104c8de1ea30809fbc678b22b566a5440827d09,0x7351f7714a6cbd9bb72af0d508c5ee20a9e218ed7d2da17db95302a9238086c1,17,79,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3914487292504685649991,7390922034282,,,,,False
25544049,0x5a9598a5717f112f46732f1539ac3088682b05eda43310795b09db000faee949,0x40a7768b64843ef2fe69c2ebce27afb6df8ee15a8302d7598ac7e94bc1c8d113,16,73,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8808389356553,4664697361175666859038,,,,,False
25544049,0x5a9598a5717f112f46732f1539ac3088682b05eda43310795b09db000faee949,0x0d7b1d134bb649b8a2f12a6e0df475b1a6848fcaa5f31965ff0b0b26ddbea17c,18,82,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3912981681846166685511,7393774426202,,,,,False
25544050,0xdf52f2251e5ab40bca7c834f80357f87decf7dfd2f3f0dc5e22730147e4e34ec,0x3e193672cb62f962b74d1c7d8236c17ef23aa5000aec672d92fbdf279df8c52e,64,656,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Sync,False,,,1667987161983,1665684171124,,,,,False
25544050,0xdf52f2251e5ab40bca7c834f80357f87decf7dfd2f3f0dc5e22730147e4e34ec,0x3e193672cb62f962b74d1c7d8236c17ef23aa5000aec672d92fbdf279df8c52e,64,659,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8808403211118,4664690046175490656863,,,,,False
25544050,0xdf52f2251e5ab40bca7c834f80357f87decf7dfd2f3f0dc5e22730147e4e34ec,0xac2629ba3fbd0a016672fb87f09493d28eb623eafea2c3e6c4ff4667bafac38a,201,960,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3912979851728985651877,7393777894707,,,,,False
25544073,0x602d33200f3da05f22530e321a0ee08a64361d844514c7bc35c976196fedf3fc,0x8e562789eee8208086112fd5ba0260e7113e83eb9967f1fc7c9c60f401b190fc,89,127,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3912977741176646368922,7393781894707,,,,,False
25544076,0xcc2213151100578d9aa1f6d7fc7992fa4d9c2b980f432ddafc92723285d27312,0xc6a4d25f73bc8a49d7f4d8a75a6dcb989c5388b6600a270f00267321340f164d,14,98,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8810641150381,4663508751640915951711,,,,,False
25544076,0xcc2213151100578d9aa1f6d7fc7992fa4d9c2b980f432ddafc92723285d27312,0x2965d3720b1141a644fe192dd1d980e924d40bff10615153061b243a3294be56,15,102,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3911967568227763022106,7395696912594,,,,,False
25544082,0xe4e3ac43541954cacad5ba5ba5fb7217121843084b1742e05e6a7ba9c08d2d74,0x5b8cdf6c06d7e927e2932849a5bc2c2c9430b716c8f8ce6360b40c8ece38ab89,49,177,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3911958075680886659440,7395714912594,,,,,False
25544117,0x45430123a15e243b90dd7732461d11b9c13fd5521671a1506b1291a4b00e6df2,0xcb50e80888fc67082f2069964eaa5ba300a29b4f79e05df630bef01cd200edf4,251,722,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3911942415716162036840,7395744607594,,,,,False
25544126,0xb97f5f2ca2fb460eb43a61e4dc0701d94059a5dca40f678ae24b47c25e878fd1,0xbb1cb06ebc0b5f3b8f48c3e455398782d58c9a8b388230883b1a1cc6710a4d93,221,499,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8810487165460,4663590503175033406112,,,,,False
25544140,0xf98391a910b8af040e9f7cabcbe086102de7ff564896011568872584a92d56d7,0xe8da5b026cf36fb67f700112b6839d450cb00c89fd88e6f9b52883cf454828dc,52,134,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3911941638556969929474,7395746081278,,,,,False
25544141,0x5fd21ae58daa8411bd9a785dedb92ef767df629aa99f2870c03d19758d578784,0xd4639c6aa084abeb8531ade84dbcef5450b27378f4bfab550506509e07aba2e4,68,204,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8810487155161,4663590508643462097377,,,,,False
25544154,0x292996256fd556ec298f4254022531cdda975bcd7c31283597267d1cae62e8f8,0x424acf5321ead0a8a698a56d45e2dba9c0b49142803b1f36f616f24502203a28,14,1267,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Sync,False,,,1667987180926,1665684152264,,,,,False
25544154,0x292996256fd556ec298f4254022531cdda975bcd7c31283597267d1cae62e8f8,0x424acf5321ead0a8a698a56d45e2dba9c0b49142803b1f36f616f24502203a28,14,1273,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Sync,False,,,1667987199814,1665684171124,,,,,False
25544154,0x292996256fd556ec298f4254022531cdda975bcd7c31283597267d1cae62e8f8,0x424acf5321ead0a8a698a56d45e2dba9c0b49142803b1f36f616f24502203a28,14,1365,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Sync,False,,,1667915832190,1665612902038,,,,,False
25544159,0xb7e4806ba785d9dc88da06fe1151ad53166e5d105e715374cdda3b24aead3606,0x208a2489edcf47d9496f3307b6e060868070debcd6aa9711f65d04cc9c5ee2fa,14,176,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3911869919184745289682,7395882081278,,,,,False
25544159,0xb7e4806ba785d9dc88da06fe1151ad53166e5d105e715374cdda3b24aead3606,0xc277f9ea0f491e1c6559790f1b5d7238b1b95f446e8e4410e837458ac016b7b3,96,509,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3911867809831370781614,7395886081278,,,,,False
25544162,0x5280c5b38940d2f7079e73f92e303cb35bc64be88839e3dab4c65c037d09a5e7,0x734afa334064f4a573c808262434a0a76d149ea386a271dc5c0adb48dc2bfbf1,81,753,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3912061089540590297330,7395521775490,,,,,False
25544164,0x2c525d463cc0cf2739148f5d5b256d7c536ae550faa4d62a0296431fd88e3d28,0x6b243d7cad1d2b91b2653120893e8a7281b7ff0a1c34672cbd8ff9f1e51f98df,24,577,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8810240751151,4663721331987765401861,,,,,False
25544164,0x2c525d463cc0cf2739148f5d5b256d7c536ae550faa4d62a0296431fd88e3d28,0x6b243d7cad1d2b91b2653120893e8a7281b7ff0a1c34672cbd8ff9f1e51f98df,24,593,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3912169739436706601054,7395317001101,,,,,False
25544164,0x2c525d463cc0cf2739148f5d5b256d7c536ae550faa4d62a0296431fd88e3d28,0x435d653c15cd2347e06581a6fc270e404c89b79cefc6c16ce2aff10dd4df7903,54,864,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3912164465250392107770,7395327001101,,,,,False
25544167,0x0c7d1007d0e6701d10c5c4df6fb6b6c99c45bc8054c3ca1dddde43c581ec3b3a,0x9b9f56f36e070e80d5e60d0d85ef24fbadea4090d1aa06b7c23349ae8a5d9d6e,3,79,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3912158430280171951052,7395338443601,,,,,False
25544168,0xeaf1ae91544aca90e25508629310ed940896ca078194f01703cc4279d853a671,0x1c5634703ddb9988c8ed3edc898a4a02b96fa6ea9b25d89abb8c6b90820d0f1f,129,621,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3912183734866959393164,7395290752953,,,,,False
25544169,0xc89cda213a27f050ae2f76ad7df8485b4bf9ecdebf46b89130ec7c837918b53f,0x9a3dcb5e438fcc87e330e3f7083b686f2b7f555c3fcd10d130013ef3d7e90549,61,207,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8810240563373,4663721431687765401861,,,,,False
25544171,0xa3e6e3846c57b389923e0c49be1700baa213859b4bfc52a40df568de025c6126,0x12ade06e62294230ed16dd45280987f7932174e659fb4e4c5dedb18cf1d48cd8,1,76,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3914914651372440463756,7390147505208,,,,,False
25544171,0xa3e6e3846c57b389923e0c49be1700baa213859b4bfc52a40df568de025c6126,0x12ade06e62294230ed16dd45280987f7932174e659fb4e4c5dedb18cf1d48cd8,1,80,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8803836296024,4667124220047182498565,,,,,False
